time		u			y
0.000000	2.000000	-0.019058
0.020000	2.000000	-0.004385
0.040000	2.000000	-0.000023
0.060000	2.000000	0.024057
0.080000	2.000000	0.021525
0.100000	2.000000	0.037736
0.120000	2.000000	0.043585
0.140000	2.000000	0.047567
0.160000	2.000000	0.083229
0.180000	2.000000	0.083149
0.200000	2.000000	0.104898
0.220000	2.000000	0.131410
0.240000	2.000000	0.159104
0.260000	2.000000	0.168086
0.280000	2.000000	0.205815
0.300000	2.000000	0.205537
0.320000	2.000000	0.238167
0.340000	2.000000	0.251318
0.360000	2.000000	0.285845
0.380000	2.000000	0.290771
0.400000	2.000000	0.287101
0.420000	2.000000	0.332870
0.440000	2.000000	0.336037
0.460000	2.000000	0.344848
0.480000	2.000000	0.374727
0.500000	2.000000	0.369848
0.520000	2.000000	0.388346
0.540000	2.000000	0.382365
0.560000	2.000000	0.387925
0.580000	2.000000	0.419204
0.600000	2.000000	0.396670
0.620000	2.000000	0.400836
0.640000	2.000000	0.390533
0.660000	2.000000	0.423739
0.680000	2.000000	0.410243
0.700000	2.000000	0.406586
0.720000	2.000000	0.411151
0.740000	2.000000	0.384674
0.760000	2.000000	0.388635
0.780000	2.000000	0.388850
0.800000	2.000000	0.369772
0.820000	2.000000	0.393761
0.840000	2.000000	0.375874
0.860000	2.000000	0.368373
0.880000	2.000000	0.369758
0.900000	2.000000	0.356000
0.920000	2.000000	0.360535
0.940000	2.000000	0.391424
0.960000	2.000000	0.360831
0.980000	2.000000	0.369729
1.000000	2.000000	0.348425
1.020000	2.000000	0.344090
1.040000	2.000000	0.355051
1.060000	2.000000	0.339613
1.080000	2.000000	0.331759
1.100000	2.000000	0.364654
1.120000	2.000000	0.366949
1.140000	2.000000	0.372727
1.160000	2.000000	0.369140
1.180000	2.000000	0.393681
1.200000	2.000000	0.378579
1.220000	2.000000	0.379925
1.240000	2.000000	0.361809
1.260000	2.000000	0.398142
1.280000	2.000000	0.413935
1.300000	2.000000	0.412882
1.320000	2.000000	0.431379
1.340000	2.000000	0.450469
1.360000	2.000000	0.433163
1.380000	2.000000	0.454515
1.400000	2.000000	0.433521
1.420000	2.000000	0.466685
1.440000	2.000000	0.463763
1.460000	2.000000	0.467389
1.480000	2.000000	0.474123
1.500000	2.000000	0.479992
1.520000	2.000000	0.483882
1.540000	2.000000	0.493967
1.560000	2.000000	0.494827
1.580000	2.000000	0.489173
1.600000	2.000000	0.508630
1.620000	2.000000	0.501681
1.640000	2.000000	0.521120
1.660000	2.000000	0.512776
1.680000	2.000000	0.516471
1.700000	2.000000	0.496430
1.720000	2.000000	0.505739
1.740000	2.000000	0.528778
1.760000	2.000000	0.512845
1.780000	2.000000	0.515419
1.800000	2.000000	0.518320
1.820000	2.000000	0.534925
1.840000	2.000000	0.525088
1.860000	2.000000	0.534414
1.880000	2.000000	0.518543
1.900000	2.000000	0.523239
1.920000	2.000000	0.508973
1.940000	2.000000	0.532728
1.960000	2.000000	0.522049
1.980000	2.000000	0.521516
2.000000	2.000000	0.524693
2.020000	2.000000	0.536155
2.040000	2.000000	0.520080
2.060000	2.000000	0.539565
2.080000	2.000000	0.515314
2.100000	2.000000	0.529136
2.120000	2.000000	0.546286
2.140000	2.000000	0.522771
2.160000	2.000000	0.531790
2.180000	2.000000	0.539969
2.200000	2.000000	0.531851
2.220000	2.000000	0.520432
2.240000	2.000000	0.527240
2.260000	2.000000	0.546115
2.280000	2.000000	0.551855
2.300000	2.000000	0.553529
2.320000	2.000000	0.559984
2.340000	2.000000	0.552148
2.360000	2.000000	0.556473
2.380000	2.000000	0.542199
2.400000	2.000000	0.563573
2.420000	2.000000	0.569535
2.440000	2.000000	0.560564
2.460000	2.000000	0.575784
2.480000	2.000000	0.554078
2.500000	2.000000	0.582572
2.520000	2.000000	0.580804
2.540000	2.000000	0.601552
2.560000	2.000000	0.597118
2.580000	2.000000	0.600483
2.600000	2.000000	0.595894
2.620000	2.000000	0.596368
2.640000	2.000000	0.580138
2.660000	2.000000	0.590527
2.680000	2.000000	0.613940
2.700000	2.000000	0.582778
2.720000	2.000000	0.594380
2.740000	2.000000	0.586114
2.760000	2.000000	0.616127
2.780000	2.000000	0.597164
2.800000	2.000000	0.619374
2.820000	2.000000	0.600809
2.840000	2.000000	0.600844
2.860000	2.000000	0.619540
2.880000	2.000000	0.616953
2.900000	2.000000	0.581164
2.920000	2.000000	0.613562
2.940000	2.000000	0.615749
2.960000	2.000000	0.612524
2.980000	2.000000	0.604521
3.000000	2.000000	0.612054
3.020000	2.000000	0.608472
3.040000	2.000000	0.615267
3.060000	2.000000	0.611855
3.080000	2.000000	0.608416
3.100000	2.000000	0.617066
3.120000	2.000000	0.624286
3.140000	2.000000	0.620029
3.160000	2.000000	0.612527
3.180000	2.000000	0.622398
3.200000	2.000000	0.630754
3.220000	2.000000	0.637080
3.240000	2.000000	0.634319
3.260000	2.000000	0.628779
3.280000	2.000000	0.614520
3.300000	2.000000	0.612201
3.320000	2.000000	0.625115
3.340000	2.000000	0.614361
3.360000	2.000000	0.621945
3.380000	2.000000	0.629455
3.400000	2.000000	0.627695
3.420000	2.000000	0.630650
3.440000	2.000000	0.622047
3.460000	2.000000	0.639041
3.480000	2.000000	0.648087
3.500000	2.000000	0.634026
3.520000	2.000000	0.648137
3.540000	2.000000	0.668859
3.560000	2.000000	0.642643
3.580000	2.000000	0.651376
3.600000	2.000000	0.648103
3.620000	2.000000	0.657070
3.640000	2.000000	0.631390
3.660000	2.000000	0.639171
3.680000	2.000000	0.652301
3.700000	2.000000	0.660820
