time		u			y
0.000000	0.000000	0.001522
0.100000	-5.000000	-0.027292
0.200000	-5.000000	-0.105080
0.300000	-5.000000	-0.209947
0.400000	-5.000000	-0.326245
0.500000	-5.000000	-0.410645
0.600000	-5.000000	-0.466611
0.700000	-5.000000	-0.458070
0.800000	-5.000000	-0.441208
0.900000	-5.000000	-0.412275
1.000000	-5.000000	-0.413095
1.100000	-5.000000	-0.409524
1.200000	-5.000000	-0.423281
1.300000	-5.000000	-0.472130
1.400000	-5.000000	-0.510447
1.500000	-5.000000	-0.527701
1.600000	-5.000000	-0.556406
1.700000	-5.000000	-0.580392
1.800000	-5.000000	-0.589947
1.900000	-5.000000	-0.610172
2.000000	-5.000000	-0.594738
2.100000	-5.000000	-0.606655
2.200000	-5.000000	-0.622163
2.300000	-5.000000	-0.630252
2.400000	-5.000000	-0.640740
2.500000	-5.000000	-0.664600
2.600000	-5.000000	-0.679954
2.700000	-5.000000	-0.678481
2.800000	-5.000000	-0.693314
2.900000	-5.000000	-0.697976
3.000000	-5.000000	-0.703331
3.100000	-5.000000	-0.715340
3.200000	-5.000000	-0.727415
3.300000	-5.000000	-0.717092
3.400000	-5.000000	-0.732884
3.500000	-5.000000	-0.756033
3.600000	-5.000000	-0.747710
3.700000	-5.000000	-0.761713
3.800000	-5.000000	-0.749662
3.900000	-5.000000	-0.756187
4.000000	-5.000000	-0.760385
4.100000	-5.000000	-0.775564
4.200000	-5.000000	-0.765142
4.300000	-5.000000	-0.773024
4.400000	-5.000000	-0.784353
4.500000	-5.000000	-0.788990
4.600000	-5.000000	-0.779706
4.700000	-5.000000	-0.797323
4.800000	-5.000000	-0.793140
4.900000	-5.000000	-0.789017
5.000000	-5.000000	-0.783075
5.100000	-5.000000	-0.788075
5.200000	-5.000000	-0.798106
5.300000	-5.000000	-0.824526
5.400000	-5.000000	-0.818715
5.500000	-5.000000	-0.819672
5.600000	-5.000000	-0.799999
5.700000	-5.000000	-0.825781
5.800000	-5.000000	-0.817052
5.900000	-5.000000	-0.821872
6.000000	-5.000000	-0.834037
6.100000	-5.000000	-0.822531
6.200000	-5.000000	-0.823922
6.300000	-5.000000	-0.841946
6.400000	-5.000000	-0.818596
6.500000	-5.000000	-0.853091
6.600000	-5.000000	-0.839499
6.700000	-5.000000	-0.825190
6.800000	-5.000000	-0.848101
6.900000	-5.000000	-0.833853
7.000000	-5.000000	-0.851432
7.100000	-5.000000	-0.840439
7.200000	-5.000000	-0.863623
7.300000	-5.000000	-0.849836
