time		u			y
3.720000	0.809895	0.460546
3.740000	0.813491	0.472042
3.760000	0.817669	0.486436
3.780000	0.822431	0.458298
3.800000	0.827782	0.466628
3.820000	0.833721	0.463143
3.840000	0.840247	0.479143
3.860000	0.847355	0.474603
3.880000	0.855038	0.475975
3.900000	0.863286	0.494693
3.920000	0.872085	0.486055
3.940000	0.881420	0.468903
3.960000	0.891270	0.468111
3.980000	0.901615	0.455985
4.000000	0.912426	0.453782
4.020000	0.923675	0.470985
4.040000	0.935329	0.459153
4.060000	0.947351	0.479173
4.080000	0.959700	0.465881
4.100000	0.972333	0.468952
4.120000	0.985203	0.460340
4.140000	0.998259	0.498153
4.160000	1.011446	0.485919
4.180000	1.024707	0.472603
4.200000	1.037983	0.482672
4.220000	1.051209	0.495930
4.240000	1.064319	0.475034
4.260000	1.077245	0.505059
4.280000	1.089917	0.477413
4.300000	1.102262	0.487756
4.320000	1.114206	0.474864
4.340000	1.125675	0.467858
4.360000	1.136594	0.505244
4.380000	1.146887	0.497917
4.400000	1.156479	0.481645
4.420000	1.165296	0.484498
4.440000	1.173268	0.514264
4.460000	1.180323	0.503186
4.480000	1.186395	0.520852
4.500000	1.191420	0.514703
4.520000	1.195340	0.509415
4.540000	1.198100	0.512081
4.560000	1.199653	0.507805
4.580000	1.199957	0.515845
4.600000	1.198976	0.515670
4.620000	1.196684	0.525961
4.640000	1.193062	0.517140
4.660000	1.188102	0.528074
4.680000	1.181804	0.529974
4.700000	1.174179	0.523362
4.720000	1.165250	0.509063
4.740000	1.155048	0.521068
4.760000	1.143619	0.503930
4.780000	1.131020	0.511074
4.800000	1.117319	0.530420
4.820000	1.102598	0.527861
4.840000	1.086948	0.522494
4.860000	1.070476	0.518931
4.880000	1.053297	0.513803
4.900000	1.035539	0.515122
4.920000	1.017339	0.528767
4.940000	0.998845	0.522558
4.960000	0.980213	0.502569
4.980000	0.961607	0.516577
5.000000	0.943197	0.514118
5.020000	0.925158	0.527163
5.040000	0.907668	0.490894
5.060000	0.890907	0.498277
5.080000	0.875054	0.513340
5.100000	0.860287	0.489859
5.120000	0.846779	0.522074
5.140000	0.834696	0.483579
5.160000	0.824196	0.492732
5.180000	0.815424	0.495050
5.200000	0.808514	0.495244
5.220000	0.803584	0.490555
5.240000	0.800732	0.475769
5.260000	0.800037	0.486553
5.280000	0.801557	0.466981
5.300000	0.805325	0.466390
5.320000	0.811347	0.473655
5.340000	0.819604	0.481702
5.360000	0.830048	0.462042
5.380000	0.842601	0.453369
5.400000	0.857156	0.472580
5.420000	0.873577	0.446333
5.440000	0.891697	0.476176
5.460000	0.911322	0.447106
5.480000	0.932229	0.462868
5.500000	0.954172	0.465612
5.520000	0.976879	0.464470
5.540000	1.000059	0.459560
5.560000	1.023404	0.458854
5.580000	1.046591	0.443294
5.600000	1.069290	0.453874
5.620000	1.091163	0.471162
5.640000	1.111877	0.473142
5.660000	1.131100	0.459058
5.680000	1.148513	0.476142
5.700000	1.163815	0.478703
5.720000	1.176726	0.497438
5.740000	1.186995	0.479685
5.760000	1.194403	0.482760
5.780000	1.198774	0.482915
5.800000	1.199973	0.486395
5.820000	1.197915	0.504373
5.840000	1.192567	0.497756
5.860000	1.183951	0.519610
5.880000	1.172150	0.506484
5.900000	1.157301	0.531769
5.920000	1.139605	0.524002
5.940000	1.119319	0.525477
5.960000	1.096757	0.514082
5.980000	1.072287	0.531151
6.000000	1.046322	0.530129
6.020000	1.019322	0.537311
6.040000	0.991779	0.526673
6.060000	0.964214	0.517486
6.080000	0.937163	0.534448
6.100000	0.911174	0.532192
6.120000	0.886786	0.531755
6.140000	0.864527	0.537327
6.160000	0.844895	0.515277
6.180000	0.828351	0.497736
6.200000	0.815303	0.522697
6.220000	0.806098	0.517960
6.240000	0.801009	0.504699
6.260000	0.800226	0.506426
6.280000	0.803849	0.489245
6.300000	0.811881	0.473496
6.320000	0.824224	0.472382
6.340000	0.840674	0.484494
6.360000	0.860925	0.492754
6.380000	0.884572	0.470077
6.400000	0.911113	0.477436
6.420000	0.939959	0.459043
6.440000	0.970448	0.460568
6.460000	1.001854	0.465742
6.480000	1.033405	0.456346
6.500000	1.064303	0.447471
6.520000	1.093740	0.442786
6.540000	1.120925	0.449770
6.560000	1.145099	0.462493
6.580000	1.165562	0.435663
6.600000	1.181695	0.461367
6.620000	1.192979	0.457695
6.640000	1.199014	0.447890
6.660000	1.199537	0.460707
6.680000	1.194433	0.462679
6.700000	1.183748	0.459515
